104.758,-0.790973,0.00835087,13.8302;
104.758,-0.789706,0.00833911,13.8402;
104.758,-0.788436,0.00832757,13.8502;
104.758,-0.787166,0.00831565,13.8602;
104.758,-0.785897,0.00830396,13.8702;
104.758,-0.784629,0.00829227,13.8802;
104.758,-0.783364,0.00828029,13.8902;
104.758,-0.782104,0.00826837,13.9002;
104.758,-0.780849,0.00825676,13.9102;
104.758,-0.7796,0.00824529,13.9202;
104.758,-0.778359,0.0082336,13.9302;
104.758,-0.777126,0.00822229,13.9402;
104.758,-0.775902,0.00821112,13.9502;
104.758,-0.774686,0.00819972,13.9602;
104.757,-0.773481,0.0081887,13.9702;
104.757,-0.772286,0.00817761,13.9802;
104.757,-0.771101,0.00816651,13.9902;
104.757,-0.769928,0.00815571,14.0002;
104.757,-0.768766,0.00814484,14.0102;
104.757,-0.767614,0.00813396,14.0202;
104.757,-0.766474,0.00812331,14.0302;
104.757,-0.765346,0.00811311,14.0402;
104.757,-0.764229,0.00810261,14.0502;
104.757,-0.763124,0.0080924,14.0602;
104.757,-0.762031,0.00808249,14.0702;
104.757,-0.760948,0.0080725,14.0802;
104.757,-0.759878,0.0080626,14.0902;
104.757,-0.758819,0.00805276,14.1002;
104.757,-0.757771,0.00804307,14.1102;
104.757,-0.756734,0.00803353,14.1202;
104.757,-0.755709,0.00802377,14.1302;
104.757,-0.754694,0.00801438,14.1402;
104.757,-0.753691,0.00800521,14.1502;
104.757,-0.752698,0.00799604,14.1602;
104.757,-0.751716,0.0079871,14.1702;
104.756,-0.750743,0.00797793,14.1802;
104.756,-0.749782,0.00796928,14.1902;
104.756,-0.74883,0.00796055,14.2002;
104.756,-0.747889,0.00795197,14.2102;
104.756,-0.746957,0.00794332,14.2202;
104.756,-0.746035,0.00793504,14.2302;
104.756,-0.745122,0.00792684,14.2402;
104.756,-0.74422,0.00791863,14.2502;
104.756,-0.743325,0.00791035,14.2602;
104.756,-0.742441,0.00790207,14.2702;
104.756,-0.741565,0.00789408,14.2802;
104.756,-0.740698,0.00788617,14.2902;
104.756,-0.73984,0.00787849,14.3002;
104.756,-0.738991,0.0078708,14.3102;
104.756,-0.73815,0.00786311,14.3202;
104.756,-0.737317,0.00785535,14.3302;
104.756,-0.736493,0.00784788,14.3402;
104.756,-0.735677,0.00784056,14.3502;
104.756,-0.734869,0.0078331,14.3602;
104.755,-0.734069,0.007826,14.3702;
104.755,-0.733277,0.00781876,14.3802;
104.755,-0.732493,0.00781188,14.3902;
104.755,-0.731716,0.00780501,14.4002;
104.755,-0.730947,0.00779776,14.4102;
104.755,-0.730187,0.00779074,14.4202;
104.755,-0.729433,0.00778409,14.4302;
104.755,-0.728687,0.00777729,14.4402;
104.755,-0.727948,0.00777064,14.4502;
104.755,-0.727217,0.00776391,14.4602;
104.755,-0.726492,0.00775711,14.4702;
104.755,-0.725775,0.00775046,14.4802;
104.755,-0.725066,0.00774403,14.4902;
104.755,-0.724363,0.0077376,14.5002;
104.755,-0.723668,0.00773117,14.5102;
104.755,-0.722979,0.00772482,14.5202;
104.755,-0.722298,0.00771905,14.5302;
104.755,-0.721624,0.00771284,14.5402;
104.755,-0.720956,0.00770678,14.5502;
104.755,-0.720296,0.00770087,14.5602;
104.755,-0.719643,0.00769511,14.5702;
104.755,-0.718996,0.00768905,14.5802;
104.755,-0.718357,0.00768321,14.5902;
104.754,-0.717724,0.00767782,14.6002;
104.754,-0.717099,0.0076722,14.6102;
104.754,-0.71648,0.00766651,14.6202;
104.754,-0.715869,0.00766112,14.6302;
104.754,-0.715264,0.00765587,14.6402;
104.754,-0.714666,0.0076507,14.6502;
104.754,-0.714075,0.00764552,14.6602;
104.754,-0.713491,0.00764028,14.6702;
104.754,-0.712915,0.00763511,14.6802;
104.754,-0.712344,0.00762979,14.6902;
104.754,-0.711781,0.00762491,14.7002;
104.754,-0.711226,0.00761996,14.7102;
104.754,-0.710677,0.00761493,14.7202;
104.754,-0.710135,0.00761013,14.7302;
104.754,-0.709601,0.00760562,14.7402;
104.754,-0.709073,0.00760104,14.7502;
104.754,-0.708553,0.00759654,14.7602;
104.754,-0.70804,0.0075921,14.7702;
104.754,-0.707535,0.00758782,14.7802;
104.754,-0.707037,0.00758316,14.7902;
104.754,-0.706546,0.00757851,14.8002;
104.753,-0.706063,0.0075743,14.8102;
104.753,-0.705587,0.00757023,14.8202;
104.753,-0.705119,0.0075661,14.8302;
104.753,-0.704658,0.00756203,14.8402;
104.753,-0.704205,0.00755812,14.8502;
104.753,-0.70376,0.0075542,14.8602;
104.753,-0.703323,0.00755051,14.8702;
104.753,-0.702893,0.00754674,14.8802;
104.753,-0.702472,0.00754319,14.8902;
104.753,-0.702059,0.0075395,14.9002;
104.753,-0.701653,0.00753595,14.9102;
104.753,-0.701257,0.00753248,14.9202;
104.753,-0.700868,0.00752916,14.9302;
104.753,-0.700488,0.00752598,14.9402;
104.753,-0.700116,0.00752295,14.9502;
104.753,-0.699753,0.00752007,14.9602;
104.753,-0.699398,0.00751704,14.9702;
104.753,-0.699052,0.00751401,14.9802;
104.753,-0.698715,0.00751113,14.9902;
104.753,-0.698387,0.00750855,15.0002;
104.753,-0.698068,0.00750567,15.0102;
104.753,-0.697758,0.00750301,15.0202;
104.752,-0.697458,0.00750064,15.0302;
104.752,-0.697166,0.00749835,15.0402;
104.752,-0.696885,0.00749621,15.0502;
104.752,-0.696612,0.00749385,15.0602;
104.752,-0.696349,0.00749193,15.0702;
104.752,-0.696095,0.00748993,15.0802;
104.752,-0.695853,0.00748801,15.0903;
104.752,-0.695619,0.00748616,15.1003;
104.752,-0.695395,0.00748439,15.1103;
104.752,-0.695183,0.00748254,15.1203;
104.752,-0.694979,0.00748107,15.1303;
104.752,-0.694786,0.00747952,15.1403;
104.752,-0.694604,0.00747826,15.1503;
104.752,-0.694432,0.00747723,15.1603;
104.752,-0.69427,0.00747619,15.1703;
104.752,-0.694119,0.00747508,15.1803;
104.752,-0.693978,0.00747398,15.1903;
104.752,-0.693849,0.00747287,15.2003;
104.752,-0.693729,0.00747213,15.2103;
104.752,-0.693621,0.00747139,15.2203;
104.752,-0.693523,0.0074711,15.2303;
104.752,-0.693436,0.00747087,15.2403;
104.751,-0.69336,0.00747058,15.2503;
104.751,-0.693294,0.00747021,15.2603;
104.751,-0.69324,0.00747006,15.2703;
104.751,-0.693196,0.00747006,15.2803;
104.751,-0.693162,0.00746991,15.2903;
104.751,-0.693139,0.00747006,15.3003;
104.751,-0.693126,0.00747036,15.3103;
104.751,-0.693124,0.00747043,15.3203;
104.751,-0.693131,0.0074711,15.3303;
104.751,-0.693149,0.00747161,15.3403;
104.751,-0.693176,0.00747257,15.3503;
104.751,-0.693213,0.00747338,15.3603;
104.751,-0.693259,0.00747427,15.3703;
104.751,-0.693313,0.00747516,15.3803;
104.751,-0.693376,0.00747619,15.3903;
104.751,-0.693447,0.0074773,15.4003;
104.751,-0.693525,0.00747863,15.4103;
104.751,-0.69361,0.00747989,15.4203;
104.751,-0.693702,0.00748107,15.4303;
104.751,-0.6938,0.00748232,15.4403;
104.751,-0.693903,0.00748365,15.4503;
104.751,-0.69401,0.00748506,15.4603;
104.751,-0.694122,0.00748653,15.4703;
104.751,-0.694236,0.00748786,15.4803;
104.75,-0.694352,0.00748964,15.4903;
104.75,-0.694469,0.00749089,15.5003;
104.75,-0.694587,0.00749237,15.5103;
104.75,-0.694704,0.00749377,15.5203;
104.75,-0.694818,0.00749547,15.5303;
104.75,-0.694929,0.00749724,15.5403;
104.75,-0.695036,0.0074988,15.5503;
104.75,-0.695138,0.0075002,15.5603;
104.75,-0.695232,0.00750131,15.5703;
104.75,-0.695318,0.00750249,15.5803;
104.75,-0.695393,0.00750367,15.5903;
104.75,-0.695458,0.00750471,15.6003;
104.75,-0.69551,0.00750567,15.6103;
104.75,-0.695548,0.00750648,15.6203;
104.75,-0.69557,0.00750692,15.6303;
104.75,-0.695573,0.00750744,15.6403;
104.75,-0.695558,0.00750766,15.6503;
104.75,-0.695522,0.00750788,15.6603;
104.75,-0.695463,0.00750773,15.6703;
104.75,-0.69538,0.00750744,15.6803;
104.75,-0.695272,0.0075067,15.6903;
104.75,-0.695137,0.00750574,15.7003;
104.75,-0.694973,0.00750441,15.7103;
104.75,-0.694779,0.00750286,15.7203;
104.749,-0.694554,0.00750131,15.7303;
104.749,-0.694296,0.00749924,15.7403;
104.749,-0.694005,0.0074968,15.7503;
104.749,-0.693679,0.00749414,15.7603;
104.749,-0.693318,0.00749097,15.7703;
104.749,-0.692919,0.00748749,15.7803;
104.749,-0.692485,0.00748365,15.7903;
104.749,-0.692013,0.00747944,15.8003;
104.749,-0.691502,0.00747486,15.8103;
104.749,-0.690954,0.00746984,15.8203;
104.749,-0.690367,0.0074646,15.8303;
104.749,-0.689742,0.00745906,15.8403;
104.749,-0.68908,0.007453,15.8503;
104.749,-0.688379,0.00744672,15.8603;
104.749,-0.687642,0.00743992,15.8703;
104.749,-0.686869,0.00743283,15.8803;
104.749,-0.68606,0.0074253,15.8903;
104.749,-0.685216,0.00741754,15.9003;
104.749,-0.684338,0.00740979,15.9103;
104.749,-0.683428,0.00740144,15.9203;
104.749,-0.682486,0.0073928,15.9303;
104.749,-0.681514,0.00738365,15.9403;
104.749,-0.680513,0.00737449,15.9503;
104.748,-0.679486,0.00736511,15.9603;
104.748,-0.678432,0.00735521,15.9703;
104.748,-0.677354,0.00734517,15.9803;
104.748,-0.676253,0.0073349,15.9903;
104.748,-0.675131,0.00732427,16.0003;
104.748,-0.673991,0.00731378,16.0103;
104.748,-0.672832,0.00730293,16.0203;
104.748,-0.671657,0.00729222,16.0303;
104.748,-0.670467,0.007281,16.0403;
104.748,-0.669263,0.00726992,16.0503;
104.748,-0.668048,0.00725855,16.0603;
104.748,-0.666823,0.00724718,16.0703;
104.748,-0.665589,0.00723559,16.0803;
104.748,-0.664348,0.00722378,16.0903;
104.748,-0.663101,0.00721219,16.1003;
104.748,-0.661849,0.00720052,16.1103;
104.748,-0.660593,0.00718864,16.1203;
104.748,-0.659335,0.00717675,16.1303;
104.748,-0.658076,0.00716501,16.1403;
104.748,-0.656816,0.0071532,16.1503;
104.748,-0.655557,0.00714139,16.1603;
104.748,-0.6543,0.00712973,16.1703;
104.748,-0.653045,0.00711799,16.1803;
104.748,-0.651794,0.00710625,16.1903;
104.748,-0.650547,0.00709444,16.2003;
104.747,-0.649305,0.00708293,16.2103;
104.747,-0.648067,0.00707134,16.2203;
104.747,-0.646836,0.0070599,16.2303;
104.747,-0.645612,0.00704846,16.2403;
104.747,-0.644394,0.0070371,16.2503;
104.747,-0.643184,0.00702558,16.2603;
104.747,-0.641981,0.00701451,16.2703;
104.747,-0.640788,0.00700337,16.2803;
104.747,-0.639602,0.0069923,16.2903;
104.747,-0.638425,0.00698116,16.3003;
104.747,-0.637257,0.00697031,16.3103;
104.747,-0.636098,0.00695976,16.3203;
104.747,-0.634948,0.0069492,16.3303;
104.747,-0.633809,0.0069385,16.3403;
104.747,-0.632678,0.0069281,16.3503;
104.747,-0.631558,0.00691762,16.3603;
104.747,-0.630447,0.00690715,16.3703;
104.747,-0.629347,0.00689689,16.3803;
104.747,-0.628255,0.00688678,16.3903;
104.747,-0.627174,0.00687675,16.4003;
104.747,-0.626104,0.00686671,16.4103;
104.747,-0.625042,0.0068569,16.4203;
104.747,-0.623991,0.00684687,16.4303;
104.747,-0.62295,0.00683735,16.4403;
104.746,-0.621918,0.00682783,16.4503;
104.746,-0.620896,0.00681824,16.4603;
104.746,-0.619884,0.00680902,16.4703;
104.746,-0.618881,0.00679965,16.4803;
104.746,-0.617888,0.00679029,16.4903;
104.746,-0.616904,0.00678129,16.5003;
104.746,-0.615929,0.00677229,16.5103;
104.746,-0.614964,0.00676336,16.5203;
104.746,-0.614008,0.00675436,16.5303;
104.746,-0.61306,0.00674559,16.5403;
104.746,-0.612122,0.00673718,16.5503;
104.746,-0.611192,0.00672833,16.5603;
104.746,-0.61027,0.00671984,16.5703;
104.746,-0.609357,0.00671136,16.5803;
104.746,-0.608452,0.00670295,16.5903;
104.746,-0.607557,0.00669455,16.6003;
104.746,-0.606668,0.00668629,16.6103;
104.746,-0.605788,0.00667832,16.6203;
104.746,-0.604915,0.00667043,16.6303;
104.746,-0.604051,0.00666261,16.6403;
104.746,-0.603194,0.00665457,16.6503;
104.746,-0.602344,0.00664676,16.6603;
104.746,-0.601501,0.00663909,16.6703;
104.746,-0.600666,0.00663164,16.6803;
104.745,-0.599838,0.00662397,16.6903;
104.745,-0.599017,0.00661645,16.7003;
104.745,-0.598202,0.00660885,16.7103;
104.745,-0.597395,0.00660155,16.7203;
104.745,-0.596594,0.00659447,16.7303;
104.745,-0.595799,0.0065871,16.7403;
104.745,-0.595011,0.0065798,16.7503;
104.745,-0.594229,0.00657272,16.7603;
104.745,-0.593453,0.0065655,16.7703;
104.745,-0.592683,0.00655842,16.7803;
104.745,-0.591919,0.00655126,16.7903;
104.745,-0.591161,0.00654441,16.8003;
104.745,-0.590409,0.00653733,16.8103;
104.745,-0.589662,0.0065304,16.8203;
104.745,-0.588921,0.00652362,16.8303;
104.745,-0.588185,0.00651691,16.8403;
104.745,-0.587455,0.0065102,16.8503;
104.745,-0.586729,0.00650378,16.8603;
104.745,-0.586009,0.0064973,16.8703;
104.745,-0.585294,0.00649081,16.8803;
104.745,-0.584584,0.00648425,16.8903;
104.745,-0.583878,0.00647761,16.9003;
104.745,-0.583178,0.00647112,16.9103;
104.745,-0.582482,0.00646479,16.9203;
104.745,-0.581791,0.00645867,16.9303;
104.744,-0.581104,0.00645247,16.9403;
104.744,-0.580422,0.00644613,16.9503;
104.744,-0.579744,0.0064398,16.9603;
104.744,-0.579071,0.00643353,16.9703;
104.744,-0.578401,0.00642734,16.9803;
104.744,-0.577736,0.00642129,16.9903;
104.744,-0.577074,0.0064154,17.0003;
104.744,-0.576417,0.00640935,17.0103;
104.744,-0.575764,0.00640368,17.0203;
104.744,-0.575115,0.00639771,17.0303;
104.744,-0.574469,0.00639181,17.0403;
104.744,-0.573827,0.00638621,17.0503;
104.744,-0.573189,0.00638046,17.0603;
104.744,-0.572555,0.00637478,17.0703;
104.744,-0.571924,0.0063694,17.0803;
104.744,-0.571296,0.0063638,17.0903;
104.744,-0.570672,0.00635805,17.1003;
104.744,-0.570052,0.0063523,17.1103;
104.744,-0.569434,0.00634655,17.1203;
104.744,-0.56882,0.00634103,17.1303;
104.744,-0.56821,0.00633543,17.1403;
104.744,-0.567602,0.0063299,17.1503;
104.744,-0.566997,0.00632422,17.1603;
104.744,-0.566396,0.00631884,17.1703;
104.744,-0.565797,0.00631332,17.1803;
104.744,-0.565202,0.00630794,17.1903;
104.743,-0.564609,0.00630263,17.2003;
104.743,-0.56402,0.00629718,17.2103;
104.743,-0.563432,0.00629202,17.2203;
104.743,-0.562848,0.00628679,17.2303;
104.743,-0.562267,0.0062817,17.2403;
104.743,-0.561688,0.00627647,17.2503;
104.743,-0.561113,0.00627131,17.2603;
104.743,-0.560539,0.00626623,17.2703;
104.743,-0.559969,0.00626107,17.2803;
104.743,-0.5594,0.00625591,17.2903;
104.743,-0.558835,0.00625075,17.3003;
104.743,-0.558271,0.00624574,17.3103;
104.743,-0.55771,0.00624073,17.3203;
104.743,-0.557152,0.0062355,17.3303;
104.743,-0.556596,0.00623049,17.3403;
104.743,-0.556042,0.00622577,17.3503;
104.743,-0.555491,0.00622054,17.3603;
104.743,-0.554942,0.00621538,17.3703;
104.743,-0.554394,0.00621059,17.3803;
104.743,-0.55385,0.00620566,17.3903;
104.743,-0.553307,0.00620094,17.4003;
104.743,-0.552766,0.00619623,17.4103;
104.743,-0.552228,0.00619144,17.4203;
104.743,-0.551691,0.00618643,17.4303;
104.743,-0.551157,0.00618156,17.4403;
104.743,-0.550625,0.00617677,17.4503;
104.742,-0.550094,0.00617221,17.4603;
104.742,-0.549566,0.00616734,17.4703;
104.742,-0.549039,0.00616263,17.4803;
104.742,-0.548515,0.00615777,17.4903;
104.742,-0.547991,0.00615305,17.5003;
104.742,-0.547471,0.0061487,17.5103;
104.742,-0.546951,0.00614399,17.5203;
104.742,-0.546434,0.00613942,17.5303;
104.742,-0.545918,0.006135,17.5403;
104.742,-0.545404,0.00613065,17.5503;
104.742,-0.544892,0.00612601,17.5603;
104.742,-0.544381,0.00612115,17.5703;
104.742,-0.543872,0.00611681,17.5803;
104.742,-0.543365,0.00611231,17.5903;
104.742,-0.542859,0.00610767,17.6003;
104.742,-0.542355,0.00610303,17.6103;
104.742,-0.541852,0.00609831,17.6203;
104.742,-0.541351,0.00609382,17.6303;
104.742,-0.540851,0.00608918,17.6403;
104.742,-0.540353,0.00608476,17.6503;
104.742,-0.539856,0.00608027,17.6603;
104.742,-0.539361,0.00607592,17.6703;
104.742,-0.538867,0.00607128,17.6803;
104.742,-0.538375,0.00606701,17.6903;
104.742,-0.537884,0.00606281,17.7003;
104.742,-0.537394,0.00605832,17.7103;
104.742,-0.536906,0.00605397,17.7203;
104.742,-0.536419,0.00604962,17.7303;
104.741,-0.535933,0.00604535,17.7403;
104.741,-0.535448,0.00604079,17.7503;
104.741,-0.534965,0.00603681,17.7603;
104.741,-0.534483,0.00603261,17.7703;
104.741,-0.534002,0.00602826,17.7803;
104.741,-0.533522,0.00602392,17.7903;
104.741,-0.533044,0.00601943,17.8003;
104.741,-0.532566,0.00601508,17.8103;
104.741,-0.53209,0.00601096,17.8203;
104.741,-0.531615,0.00600668,17.8303;
104.741,-0.531141,0.00600256,17.8403;
104.741,-0.530668,0.00599843,17.8503;
104.741,-0.530196,0.00599409,17.8603;
104.741,-0.529726,0.00598989,17.8703;
104.741,-0.529256,0.00598584,17.8803;
104.741,-0.528787,0.00598172,17.8903;
104.741,-0.52832,0.00597752,17.9003;
104.741,-0.527853,0.00597339,17.9103;
104.741,-0.527387,0.00596942,17.9203;
104.741,-0.526922,0.00596529,17.9303;
104.741,-0.526458,0.00596139,17.9403;
104.741,-0.525995,0.00595712,17.9503;
104.741,-0.525533,0.00595314,17.9603;
104.741,-0.525072,0.00594902,17.9703;
104.741,-0.524612,0.00594489,17.9803;
104.74,-0.524152,0.00594099,17.9903;
104.74,-0.523694,0.00593665,18.0003;
104.74,-0.523236,0.00593237,18.0103;
104.74,-0.522779,0.00592825,18.0203;
104.74,-0.522322,0.00592435,18.0303;
104.74,-0.521867,0.00592044,18.0403;
104.74,-0.521412,0.00591647,18.0503;
104.74,-0.520959,0.00591227,18.0603;
104.74,-0.520506,0.00590837,18.0703;
104.74,-0.520053,0.00590424,18.0803;
104.74,-0.519602,0.00590027,18.0903;
104.74,-0.519151,0.00589629,18.1003;
104.74,-0.518701,0.00589231,18.1103;
104.74,-0.518251,0.00588812,18.1203;
104.74,-0.517802,0.00588422,18.1303;
104.74,-0.517354,0.00588024,18.1403;
104.74,-0.516907,0.00587604,18.1503;
104.74,-0.51646,0.00587192,18.1603;
104.74,-0.516014,0.00586794,18.1703;
104.74,-0.515568,0.00586404,18.1803;
104.74,-0.515123,0.00585999,18.1903;
104.74,-0.514679,0.00585616,18.2003;
104.74,-0.514235,0.00585241,18.2103;
104.74,-0.513792,0.00584836,18.2203;
104.74,-0.513349,0.00584438,18.2303;
104.74,-0.512907,0.00584063,18.2403;
104.74,-0.512466,0.00583658,18.2503;
104.74,-0.512025,0.00583267,18.2603;
104.74,-0.511585,0.00582885,18.2703;
104.74,-0.511145,0.00582494,18.2803;
104.739,-0.510706,0.00582104,18.2903;
104.739,-0.510267,0.00581699,18.3003;
104.739,-0.509829,0.00581309,18.3103;
104.739,-0.509391,0.00580926,18.3203;
104.739,-0.508954,0.00580529,18.3303;
104.739,-0.508517,0.00580116,18.3403;
104.739,-0.508081,0.00579733,18.3503;
104.739,-0.507646,0.00579343,18.3603;
104.739,-0.507211,0.0057896,18.3703;
104.739,-0.506776,0.00578578,18.3803;
104.739,-0.506342,0.00578195,18.3903;
104.739,-0.505908,0.00577805,18.4003;
104.739,-0.505475,0.00577451,18.4103;
104.739,-0.505042,0.00577061,18.4203;
104.739,-0.50461,0.00576678,18.4303;
104.739,-0.504178,0.0057631,18.4403;
104.739,-0.503747,0.00575913,18.4503;
104.739,-0.503316,0.0057553,18.4603;
104.739,-0.502886,0.00575147,18.4703;
104.739,-0.502456,0.00574779,18.4803;
104.739,-0.502026,0.00574411,18.4903;
104.739,-0.501598,0.00574021,18.5003;
104.739,-0.501169,0.00573638,18.5103;
104.739,-0.500741,0.00573277,18.5203;
104.739,-0.500313,0.00572887,18.5303;
104.739,-0.499886,0.00572497,18.5403;
104.739,-0.499459,0.00572122,18.5503;
104.739,-0.499033,0.00571739,18.5603;
104.739,-0.498607,0.00571349,18.5703;
104.738,-0.498182,0.00570973,18.5803;
104.738,-0.497757,0.00570568,18.5903;
104.738,-0.497333,0.00570186,18.6003;
104.738,-0.496909,0.00569818,18.6103;
104.738,-0.496485,0.00569442,18.6203;
104.738,-0.496062,0.00569067,18.6303;
104.738,-0.495639,0.00568692,18.6403;
104.738,-0.495217,0.00568309,18.6503;
104.738,-0.494795,0.00567948,18.6603;
104.738,-0.494374,0.0056758,18.6703;
104.738,-0.493953,0.00567205,18.6803;
104.738,-0.493533,0.00566851,18.6903;
104.738,-0.493113,0.00566476,18.7003;
104.738,-0.492694,0.00566115,18.7103;
104.738,-0.492275,0.00565725,18.7203;
104.738,-0.491857,0.00565379,18.7303;
104.738,-0.491439,0.00565033,18.7403;
104.738,-0.491021,0.00564658,18.7503;
104.738,-0.490604,0.00564297,18.7603;
104.738,-0.490188,0.0056393,18.7703;
104.738,-0.489772,0.00563554,18.7803;
104.738,-0.489356,0.00563194,18.7903;
104.738,-0.488941,0.00562818,18.8003;
104.738,-0.488527,0.00562443,18.8103;
104.738,-0.488113,0.00562075,18.8203;
104.738,-0.487699,0.00561707,18.8303;
104.738,-0.487286,0.00561354,18.8403;
104.738,-0.486874,0.00560986,18.8503;
104.737,-0.486462,0.00560625,18.8603;
104.737,-0.48605,0.00560257,18.8703;
104.737,-0.485639,0.00559897,18.8803;
104.737,-0.485229,0.00559521,18.8903;
104.737,-0.484819,0.00559161,18.9003;
104.737,-0.48441,0.00558771,18.9103;
104.737,-0.484001,0.00558388,18.9203;
104.737,-0.483593,0.00558027,18.9303;
104.737,-0.483185,0.00557652,18.9403;
104.737,-0.482778,0.00557291,18.9503;
104.737,-0.482371,0.00556923,18.9603;
104.737,-0.481965,0.0055657,18.9703;
104.737,-0.48156,0.00556202,18.9803;
104.737,-0.481155,0.00555849,18.9903;
104.737,-0.48075,0.00555496,19.0003;
104.737,-0.480346,0.00555128,19.0103;
104.737,-0.479943,0.00554767,19.0203;
104.737,-0.47954,0.00554429,19.0303;
104.737,-0.479138,0.0055409,19.0403;
104.737,-0.478737,0.00553745,19.0503;
104.737,-0.478336,0.00553384,19.0603;
104.737,-0.477936,0.00553031,19.0703;
104.737,-0.477536,0.00552678,19.0803;
104.737,-0.477136,0.0055231,19.0903;
104.737,-0.476738,0.00551964,19.1003;
104.737,-0.47634,0.00551611,19.1103;
104.737,-0.475942,0.0055125,19.1203;
104.737,-0.475546,0.00550904,19.1303;
104.737,-0.475149,0.00550544,19.1403;
104.737,-0.474754,0.00550198,19.1503;
104.737,-0.474359,0.00549845,19.1603;
104.737,-0.473964,0.00549492,19.1703;
104.736,-0.47357,0.00549153,19.1803;
104.736,-0.473177,0.00548793,19.1903;
104.736,-0.472785,0.00548454,19.2003;
104.736,-0.472393,0.00548145,19.2103;
104.736,-0.472002,0.00547792,19.2203;
104.736,-0.471611,0.00547446,19.2303;
104.736,-0.471221,0.00547093,19.2403;
104.736,-0.470831,0.00546733,19.2503;
104.736,-0.470442,0.00546379,19.2603;
104.736,-0.470054,0.00546048,19.2703;
104.736,-0.469667,0.00545703,19.2803;
104.736,-0.46928,0.00545364,19.2903;
104.736,-0.468894,0.00545055,19.3003;
104.736,-0.468508,0.00544717,19.3103;
104.736,-0.468123,0.00544364,19.3203;
104.736,-0.467738,0.0054401,19.3303;
104.736,-0.467355,0.00543672,19.3403;
104.736,-0.466972,0.00543326,19.3503;
104.736,-0.466589,0.00542995,19.3603;
104.736,-0.466207,0.00542635,19.3703;
104.736,-0.465826,0.00542326,19.3803;
104.736,-0.465446,0.0054198,19.3903;
104.736,-0.465066,0.00541634,19.4003;
104.736,-0.464686,0.00541333,19.4103;
104.736,-0.464308,0.00541009,19.4203;
104.736,-0.46393,0.00540648,19.4303;
104.736,-0.463553,0.00540325,19.4403;
104.736,-0.463176,0.00539994,19.4503;
104.736,-0.4628,0.00539685,19.4604;
104.736,-0.462425,0.00539354,19.4704;
104.735,-0.46205,0.0053903,19.4804;
104.735,-0.461675,0.00538699,19.4904;
104.735,-0.461302,0.00538353,19.5004;
104.735,-0.460929,0.00538,19.5104;
104.735,-0.460557,0.00537647,19.5204;
104.735,-0.460185,0.00537323,19.5304;
104.735,-0.459815,0.00537,19.5404;
104.735,-0.459444,0.00536669,19.5504;
104.735,-0.459075,0.00536345,19.5604;
104.735,-0.458706,0.00536021,19.5704;
104.735,-0.458338,0.00535698,19.5804;
104.735,-0.45797,0.0053536,19.5904;
104.735,-0.457603,0.00535051,19.6004;
104.735,-0.457237,0.00534727,19.6104;
104.735,-0.456871,0.00534411,19.6204;
104.735,-0.456506,0.0053408,19.6304;
104.735,-0.456141,0.00533763,19.6404;
104.735,-0.455777,0.00533432,19.6504;
104.735,-0.455414,0.00533101,19.6604;
104.735,-0.455052,0.00532792,19.6704;
104.735,-0.45469,0.00532476,19.6804;
104.735,-0.454329,0.00532167,19.6904;
104.735,-0.453968,0.00531844,19.7004;
104.735,-0.453608,0.00531535,19.7104;
104.735,-0.453249,0.00531211,19.7204;
104.735,-0.45289,0.00530924,19.7304;
104.735,-0.452532,0.0053063,19.7404;
104.735,-0.452174,0.00530314,19.7504;
104.735,-0.451817,0.00529998,19.7604;
104.735,-0.451461,0.00529674,19.7704;
104.735,-0.451105,0.00529358,19.7804;
104.735,-0.45075,0.00529049,19.7904;
104.734,-0.450396,0.00528747,19.8004;
104.734,-0.450042,0.00528446,19.8104;
104.734,-0.449689,0.00528137,19.8204;
104.734,-0.449336,0.00527813,19.8304;
104.734,-0.448984,0.00527497,19.8404;
104.734,-0.448633,0.00527181,19.8504;
104.734,-0.448282,0.00526887,19.8604;
104.734,-0.447932,0.00526563,19.8704;
104.734,-0.447583,0.00526276,19.8804;
104.734,-0.447234,0.00525953,19.8904;
104.734,-0.446885,0.00525651,19.9004;
104.734,-0.446538,0.00525342,19.9104;
104.734,-0.446191,0.00525026,19.9204;
104.734,-0.445844,0.00524739,19.9304;
104.734,-0.445498,0.00524423,19.9404;
104.734,-0.445153,0.00524136,19.9504;
104.734,-0.444808,0.00523842,19.9604;
104.734,-0.444464,0.00523533,19.9704;
104.734,-0.444121,0.00523217,19.9804;
104.734,-0.443778,0.00522901,19.9904;
104.734,-0.443435,0.00522606,20.0004;
104.734,-0.443094,0.00522298,20.0104;
104.734,-0.442752,0.00522003,20.0204;
104.734,-0.442412,0.00521695,20.0304;
104.734,-0.442072,0.00521386,20.0404;
104.734,-0.441732,0.00521099,20.0504;
104.734,-0.441393,0.00520797,20.0604;
104.734,-0.441055,0.00520503,20.0704;
104.734,-0.440717,0.00520202,20.0804;
104.734,-0.44038,0.00519937,20.0904;
104.734,-0.440043,0.00519658,20.1004;
104.734,-0.439707,0.00519371,20.1104;
104.733,-0.439372,0.00519099,20.1204;
104.733,-0.439037,0.00518783,20.1304;
104.733,-0.438703,0.00518489,20.1404;
104.733,-0.438369,0.00518194,20.1504;
104.733,-0.438036,0.005179,20.1604;
104.733,-0.437703,0.00517599,20.1704;
104.733,-0.437371,0.00517297,20.1804;
